epoch,step,train_loss
0,49,0.20433655381202698
0,99,0.2070789635181427
1,149,0.20735155045986176
1,199,0.20430108904838562
2,249,0.2042357623577118
2,299,0.21036697924137115
2,349,0.22103044390678406
3,399,0.21333631873130798
3,449,0.18912531435489655
4,499,0.216483473777771
4,549,0.19972464442253113
5,599,0.20245355367660522
5,649,0.20129218697547913
5,699,0.21147599816322327
6,749,0.19352547824382782
6,799,0.20868422091007233
7,849,0.19766965508460999
7,899,0.20280441641807556
7,949,0.21679767966270447
8,999,0.19779114425182343
8,1049,0.19606103003025055
9,1099,0.20303910970687866
9,1149,0.20333988964557648
10,1199,0.193306103348732
10,1249,0.19842685759067535
10,1299,0.20004338026046753
11,1349,0.19905060529708862
11,1399,0.19590699672698975
12,1449,0.19201505184173584
12,1499,0.20185843110084534
13,1549,0.20046015083789825
13,1599,0.2125391960144043
13,1649,0.19582895934581757
14,1699,0.18719473481178284
14,1749,0.1960093379020691
15,1799,0.1923345923423767
15,1849,0.20389233529567719
15,1899,0.21180476248264313
16,1949,0.20099188387393951
16,1999,0.21065375208854675
17,2049,0.19995911419391632
17,2099,0.19855213165283203
18,2149,0.19174475967884064
18,2199,0.20009936392307281
18,2249,0.19086073338985443
19,2299,0.2018466740846634
19,2349,0.20146091282367706
20,2399,0.18495994806289673
20,2449,0.20008185505867004
21,2499,0.19833002984523773
21,2549,0.20135971903800964
21,2599,0.2006387710571289
22,2649,0.20540475845336914
22,2699,0.20109394192695618
23,2749,0.1807216852903366
23,2799,0.19542716443538666
23,2849,0.1978405863046646
24,2899,0.20667602121829987
24,2949,0.1991807222366333
25,2999,0.17654339969158173
25,3049,0.19356891512870789
26,3099,0.19091519713401794
26,3149,0.2002238631248474
26,3199,0.18842223286628723
27,3249,0.19489037990570068
27,3299,0.19778048992156982
28,3349,0.18960662186145782
28,3399,0.18650208413600922
28,3449,0.19663012027740479
29,3499,0.18506772816181183
29,3549,0.20851026475429535
30,3599,0.2043628990650177
30,3649,0.19064344465732574
31,3699,0.1918536275625229
31,3749,0.1914985626935959
31,3799,0.18703141808509827
32,3849,0.18325147032737732
32,3899,0.20223447680473328
33,3949,0.1921522319316864
33,3999,0.19881562888622284
34,4049,0.19322574138641357
34,4099,0.17760202288627625
34,4149,0.1867748647928238
35,4199,0.18089447915554047
35,4249,0.1888512521982193
36,4299,0.18427838385105133
36,4349,0.183037668466568
36,4399,0.19369858503341675
37,4449,0.2060103565454483
37,4499,0.17898710072040558
38,4549,0.1955719143152237
38,4599,0.18962642550468445
39,4649,0.1903264820575714
39,4699,0.1960618793964386
39,4749,0.19456079602241516
40,4799,0.18061214685440063
40,4849,0.19133588671684265
41,4899,0.18139255046844482
41,4949,0.1784019023180008
42,4999,0.1881648153066635
42,5049,0.19155475497245789
42,5099,0.18343760073184967
43,5149,0.19060258567333221
43,5199,0.18540158867835999
44,5249,0.18642067909240723
44,5299,0.191665917634964
44,5349,0.18308085203170776
45,5399,0.18760980665683746
45,5449,0.18541161715984344
46,5499,0.18239572644233704
46,5549,0.19904571771621704
47,5599,0.1737147867679596
47,5649,0.16791874170303345
47,5699,0.1791297048330307
48,5749,0.17881692945957184
48,5799,0.18181051313877106
49,5849,0.18366587162017822
49,5899,0.17434778809547424
49,5949,0.1883690059185028
