epoch,step,train_loss
0,49,7.981271743774414
0,99,5.957655429840088
0,149,5.674197673797607
0,199,4.874927043914795
0,249,4.4761857986450195
0,299,4.334029197692871
0,349,5.292872905731201
0,399,4.128431797027588
0,449,4.442531585693359
1,499,4.1222004890441895
1,549,5.171804428100586
1,599,4.920375347137451
1,649,4.141992568969727
1,699,3.947028398513794
1,749,4.525839805603027
1,799,4.314091205596924
1,849,4.012183666229248
1,899,4.679301738739014
1,949,3.6601786613464355
2,999,3.9008588790893555
2,1049,3.621453046798706
2,1099,3.90572452545166
2,1149,3.407194137573242
2,1199,5.50419807434082
2,1249,3.7424886226654053
2,1299,4.686226844787598
2,1349,4.665399074554443
2,1399,5.1510090827941895
3,1449,4.606721878051758
3,1499,3.7067363262176514
3,1549,3.2154157161712646
3,1599,4.458800315856934
3,1649,4.132110595703125
3,1699,3.560858964920044
3,1749,4.6079487800598145
3,1799,4.027407169342041
3,1849,5.1724934577941895
3,1899,5.417004108428955
4,1949,4.7245707511901855
4,1999,4.409289360046387
4,2049,5.1498894691467285
4,2099,3.769526243209839
4,2149,4.543901443481445
4,2199,3.180742025375366
4,2249,4.472497940063477
4,2299,4.607523441314697
4,2349,4.501333713531494
5,2399,3.9892899990081787
5,2449,5.113274574279785
5,2499,3.892214775085449
5,2549,3.8004562854766846
5,2599,3.9381585121154785
5,2649,5.429591178894043
5,2699,4.070471286773682
5,2749,3.7522919178009033
5,2799,4.731203556060791
5,2849,3.999321937561035
6,2899,4.1219305992126465
6,2949,4.318284034729004
6,2999,4.075643062591553
6,3049,3.3956472873687744
6,3099,5.05337381362915
6,3149,3.271535634994507
6,3199,4.315821647644043
6,3249,4.191151142120361
6,3299,2.793133020401001
7,3349,4.057825565338135
7,3399,4.801546096801758
7,3449,3.378352642059326
7,3499,2.855865955352783
7,3549,3.94256854057312
7,3599,4.202001571655273
7,3649,3.854921340942383
7,3699,3.019000768661499
7,3749,4.885068893432617
7,3799,4.323587417602539
8,3849,3.687770128250122
8,3899,4.740311145782471
8,3949,5.266961097717285
8,3999,3.235933780670166
8,4049,4.410643577575684
8,4099,3.148886203765869
8,4149,4.873989105224609
8,4199,3.9958348274230957
8,4249,3.9821808338165283
9,4299,5.069464683532715
9,4349,4.209146976470947
9,4399,3.993058681488037
9,4449,4.120456695556641
9,4499,4.205718994140625
9,4549,4.394407749176025
9,4599,3.094571590423584
9,4649,4.452474117279053
9,4699,4.217187404632568
9,4749,3.32214093208313
10,4799,4.776363372802734
10,4849,3.2784571647644043
10,4899,4.536956787109375
10,4949,5.413626194000244
10,4999,3.190988063812256
10,5049,3.997314453125
10,5099,3.722118854522705
10,5149,4.306513786315918
10,5199,4.63209342956543
11,5249,4.137455940246582
11,5299,3.075469732284546
11,5349,4.770153999328613
11,5399,4.2314958572387695
11,5449,3.4355931282043457
11,5499,4.241065979003906
11,5549,5.550335884094238
11,5599,4.499109745025635
11,5649,3.6799821853637695
11,5699,4.785375118255615
12,5749,4.874610424041748
12,5799,3.5187318325042725
12,5849,3.8468401432037354
12,5899,3.5463573932647705
12,5949,3.9099671840667725
12,5999,5.053388595581055
12,6049,3.372345209121704
12,6099,4.895628452301025
12,6149,2.8627500534057617
13,6199,4.0534210205078125
13,6249,4.681143760681152
13,6299,4.032739162445068
13,6349,4.739736080169678
13,6399,5.614774227142334
13,6449,3.2665581703186035
13,6499,3.691375970840454
13,6549,4.849050998687744
13,6599,4.692646026611328
13,6649,4.614987373352051
14,6699,4.562461853027344
14,6749,3.728078603744507
14,6799,3.5748469829559326
14,6849,5.203487396240234
14,6899,4.4616379737854
14,6949,4.3456950187683105
14,6999,5.211833477020264
14,7049,3.0446789264678955
14,7099,4.159013748168945
15,7149,3.4208853244781494
15,7199,3.5924599170684814
15,7249,3.952362060546875
15,7299,4.693770885467529
15,7349,4.613572120666504
15,7399,4.148092746734619
15,7449,4.655472755432129
15,7499,3.2200047969818115
15,7549,4.863133907318115
15,7599,5.351929187774658
16,7649,4.853655815124512
16,7699,4.786531925201416
16,7749,4.707186222076416
16,7799,4.125634670257568
16,7849,3.5908334255218506
16,7899,4.1441802978515625
16,7949,4.3472981452941895
16,7999,4.287285327911377
16,8049,4.781599998474121
17,8099,2.967200994491577
17,8149,4.448797225952148
17,8199,3.4643137454986572
17,8249,5.330372333526611
17,8299,3.984470844268799
17,8349,4.14559268951416
17,8399,4.836880683898926
17,8449,4.796671390533447
17,8499,3.6804261207580566
17,8549,4.601811408996582
18,8599,5.482038497924805
18,8649,3.335491180419922
18,8699,4.827285289764404
18,8749,4.9425249099731445
18,8799,3.050109624862671
18,8849,3.3571434020996094
18,8899,4.16003942489624
18,8949,3.8021907806396484
18,8999,4.1413373947143555
19,9049,3.9024240970611572
19,9099,3.2299816608428955
19,9149,3.9550836086273193
19,9199,3.5959224700927734
19,9249,4.513784885406494
19,9299,4.530940055847168
19,9349,3.6392059326171875
19,9399,4.036826133728027
19,9449,4.456517219543457
19,9499,3.8455240726470947
